review,rating,
"Pertama pake coba2 karena bosen sama wardah, jadilah coba emina. Teksturnya cukup kental, warnanya putih susu, mudah diaplikasikan dan ngga menimbulakan whitecast yang berarti. Di aku yang kulitnya kombinasi, aman2 aja, ngga menimbulkan bruntusan. Harganya super murce, dan cocok banget buat pelajar. Repurchase? Maybe.. Spf 30 masih kurang buat aku yang selalu beraktifitas outdoor.",4,
"Dulu aku suka banget pake ini. wanginya enak dan murah. tapi aku rasa ini ga ngaruh di muka aku. lama lama keliatan nggak cocoknya. muka aku juga tambah kusam aja, dan di jidat bruntusan ga ilang ilang. sayang sekalii:(",3,
gatau kenapa ya ga cocok. padahal tekstur dia enak gampang nyerap. abis pake ini pasti kusam dan jerawatan kecil2. udah pake berkali2 kali aja jerawat karena hal lain. tapi tetep aja. ya udah aku stop,3,
"Sorry to say, sejauh ini sunscreen yg paling aku gasuka adalah emina, harganya sih murah bgt cuma 20rb'an lebih tapi sunscreen ini waktu pertama kali aku pakai ada sensasi panas di muka dan perih bgt di area sekitar mata, aku tahan pakai ini cuma 2 hari aja, sisanya pun masih banyak aku kasih ke teman aku, terus baunya pun benar"" menyengat sekali, dan ganggu bgt, repurchase ? NO",1,
"huhu nyesell beli,gapapaa awal make sih di muka fine'' awalnya cuma makai di pinggiran biar ga belang,setelah di pakai di seluruh wajah malah timbul 2 jerawat yang besar dan muka ku jadi oily pisannnn",4,
"Emang sih ini produk bagus protect sinar matahari, agak lengket. terus aku gatau efeknya tiba2 bikin kusam. awalnya aku kira karena kena debu eh ternyata karena sunscreen ini.",3,
"baunya enak menurutku. ga cocok di aku soalnya bikin whitehead dan kulit abu2 (katanya memang chemical sunscreen warnanya abu2 sih). setelah lama pake kulitku tambah kusam, tapi memang melindungi dari terbakar matahari (kulitku gampang merah kalo kena sinar matahari)",3,
"Pertama kali pake ini ga terlalu suka sama baunya, tpi lama2 jadi kebiasa, teksturnya nggak terlalu cair, lumayan cepet menyerap, dan kaya ada kesan lengket sedikit, tapi it's ok lah yaa..sejauh ini cocok2 aja.",3,
"Jadi.. produk ss ini adalah emina pertamaku, aku beli dia pas awalan masuk SMP gitu. Over all aku suka, dia ada extra aloevera dan emollient jadi not bad di dry skin kaya aku. Aku sih prefer dipake di indoor, tapi bisa kalian pake di outdoor karena SPF 30 juga udah lumayan. Note : Dia kandung alkohol, jadi aku agak avoid apply di kulit berjerawat, sama daerah sensitive kaya mata. Soalnya di mata tu kaya agak gatel pedih"" gtu, andd yap 🌵SELAMAT MENCOBA 🌵",4,
produk ini ga cocok diaku:(. bikin kusem sama Whitehead di dagu. wanginya ga begitu suka. teksturnya kek lotion warna putih. ada whitecastnya sedikit. kalo pake dua jari greasy gt. hrs ditumpuk bedak lg biar matte. tp ga cocok diaku blm tentu ga cocok dikalian. coba2 aja dlu hehe,3,
Sun protection ter-luv yang pernah aku gunain. Aromanya wangi ga nyengat di hidung. Pertama kali cobain langsung cinta sama produk yang satu ini karna ga bikin kulit aku makin berminyak setelah apply sunblocknya.,5,
"tbh, this is my first sunscreen ever! Pertama kali beli ss ini tuh, karna harganya yg affordable di kantong pelajar and its turn out really good di muka ku.Walaupun, kalo udh dipake seharian tuh bikin wajah berminyak but well, buat harga segitu lumayanlah💓",4,
"jadi waktu itu kan kulit aku item banget ga kerwat deh dekil apa lagi lan dulu ikut pramuka kan, nah temen aku tuh beli, aku ikutan dan ternyata sebagus itu ga belang hijab juga jadinya, trus ga ada flek hitam juga",5,
Sayang banget padahal aku liat review beautyvlogger sebagus itu katanya... tapi karena mungkin kulit aku sensitif buat produk yang beralkohol.. jd malah muncul jerawatan baru 2/3 hari pemakaian.. tapi sayangnya di wajah temen dan adiqu cocok😭,3,
"Ga nyangka cocok sma product ini, awalnya pake skin aqua spf 50 tapi ternyata abis di guardian. Krn mmg butuh bgt sunblock beli deh ini, awalnya takut krn liat review byk ga cocok. Eh ternyata dia aku cocok bgt asli. Sehari aku pake dua kali dan pas malem muka ku tetep cerah dong ga kusam sama sekali. Ternyata barang mahal ga selalu lebih baik kan. Ahhh aku akan berpaling ke emina❤️

",5,
"Nggak cocok di aku😭bikin bruntusan dan kusam padahal pengen banget cocok sama produk ini. kurang suka sama baunya karena nyengat dan kalo kena mata perih. Akhirnya dipake ditangan, sayang kalau nggak dipakai",2,
"aku reccomend produk ini buat yg kulitnya super kering aja,sebenernya boleh boleh aja sih yang normal,cuma dia terlalu oily menurut aku,awalnya sih biasa,lama lama kaya mentega gitu dia bakalan lumer di wajah apalagi pas kita lagi kegerahan,jadi cepet luntur,ga aku reccomend buat yang kulit berminyak dan cepet keringetan apalagi dipakai sebelum make up,maybe bakalan cepet luntur hehe,kecuali pake foundie yg cepet nge set ke muka dan sebenernya produk ini buat remaja,jadi kaya jarang gitu orang dewasa pake ini dan di set pake foundie atau bedak tabur😊jadi kesimpulannya bagus buat kulit kering,aku ga cocok karna kulut aku kombinasi.

",2,
"Beli produk ini karna penasaran mau coba coba berhubung sunscreen yg biasa aku pake abis, jadi langsung chekout chekout aja di shopee, ga liat review review an wkwkwk. Kesan pertama , aku ga suka sama aromanya, karna dia nyengat dan bau alkohol, walaupun ga dipake disekitar mata dia tetep bikin perih, trus hasil akhir nya jadi kusam. Aku pake setelah beberapa hari, dan hari selanjutnya aku beli wardah karna udah ga tahan pake emina, trus aku bandingin hasilnya sama wardah, dan temen temen pada bilang kalo muka aku cerahan di hari pas aku pake wardah.",2,
"beli produk ini karena penasaran aja, kebetulan sun gel wardahku abis, tanpa babibu langsung ambil,wk sejauh ini yang aku gak suka dari produk ini adalah wanginya hehe, krn dulu pernah dibikin mual. Tapi overall bagus kok. Recommended!",4,
"bikin bruntusan bgt! gaada efeknya sih menurutku, bikin oily juga kalo udah dipake cukup lama. jatuhnya bikin kusem. baunya juga cukup nyengat buat org yg gasuka bau bau an kaya aku😅 tp utk harga emg cukup affordable sih",2,
dulu pake inii pas jaman kuliah! very good at its price point sih sejujurnya karna lumayan kan spf nya 30. tp ini lebih kaya pelembab yg ada SPF nya dibanding sunscreen. yg bikin kurang suka adalah dia clogging pores. jadi lebih milih pake ini justru buat di tangan dan kakii!! hehe,3,
"Kalau nyari sunscreen yang affordable ini bisa jadi salah satunya, namun semakin lama dipakai semakin kusam mukaku, entah karena aku gak cocok kali ya sama produk ini. Tapi tekstur dan wanginya suka banget sih, apalagi packagingnya lucu bangett

",4,
seminggu pertama aku pakai ss emina muka aku tiba-tiba muncul jerawat. aku kira purging tp makin dipakai makin lama jerawatku makin banyak. akhirnya aku stop pemakaian dan jerawatku berkurang. ternyata aku ga cocok pakai ini,3,
"sayang sekali gak cocok bikin beruntusan dan muncul jerawat. warna nya agak sedikit kehijauan dan aroma nya sih enakk. tekstur juga pas gak terlalu kentel, harga nya terjangkau dan gampang bgt ditemuin.",3,
"Masalah packaging, bener-bener deh si Emina juara banget. Ini sunscreen harganya murah tapi packaging nya unyu banget. Bahan packagingnya biasa aja sih sebetulnya, tapi desainnya cakep jadi termaafkan. Ini tuh teksturnya nggak tebal, tapi nggak encer juga. Mirip body lotion gitu. Waktu dibaurkan, cream nya langsung meleleh dan lumayan cepat menyerapnya. Biasanya kalo habis pake sunscreen kulit bakalan keliatan keputihan/abu-abu gitu, tapi ini nggak. Rasanya menurutku sama sekali nggak lengket, dan ringan banget. Dan ada efek melembabkannya juga.",4,
"Dulu pas pertama pake ini gacocok dimuka aku bikin bertekstur, dan sempet berhenti pake, sempet juga ganti sunscreen skin aqua, tapi jarak waktu agak lama, aku nyoba lagi pake sunscreen emjna ini, dan ternyata cocok, wanginya juga enak, tapi aku gasukanya di ingredient nya terlalu banyak alkoholnya",4,
"first time aku pake ini enak sih sunblock nya ga ada white cast teksturnya light banget wangi citrus gitu tapi besoknya setelah pake sunblock ini nimbul jerawat gede bgt dideket dagu. tp lama kelamaan pake produk ini cocok cocok aja,aga mirip sama biore aqua uv tp ini versi lebih murah nya",4,
"Baru make selama sminggu kurang tapi langsung nimbulin jerawat dimuka dan jerawatnya yang gede gitu plus susah ilang. Langsung dari situ kapok banget makenya, ga tau kandungan apa yang ga cocok diaku padahal produk emina lainnya aku ga ada masalah",2,
"udah 2 tahunan pakai ini. sunscreen andalan buat harian kalo cuma sekedar dirumah aja. terluvv baanget sama sunscreen ini 💕 udah lupaa deh habis berapa botol 😂😂 ringan, gak lengket, gak bikin muka berminyaak pokoknya enakeun bebs 😘",4,
"sunscreen yg ringan dan nyaman dikulit. selain itu dia juga melembabkan kulit. Harganya juga affordable buat kantong mahasiswa. Buat dapetin produknya juga mudah, tersedia di toko2 terdekat. luvv bangettt ♥️♥️♥️♥️",5,
"pertama kali coba dan sukaa. tekturnya cair ga terlalu kental, mudah meresap, ringan dan cukup ngelembapin kulit keringku. kerasa ga pake apa apa, nyaman dan yg paling ok, harganya ramah dikantong. i love it",4,
"Buat remaja cocok bgt nih, kalau make up natural bagus bgt, tekstur kulit berasa terhidrasi dgn baik walau ga bikin kenyal tp kelihatan sehat gitu. Tekstur nya ringan bgt kek ga berasa pakai apa² dan ga lama nyerap ke kulit. Harganya juga murah! Parah!",4,
"di kulit aku yg oily ini malah bikin berminyak parahhhh + jadi kusem gitu, oxidize kali yaa. pakenya pagi, tiba tiba malemnya udah numbuh jerawat. dan itu 3 harian aku gasadar pemicunya ternyata si sunscreen ini. sekarang totally udah ngga pernah make karena takut:"") dan ga repurchase.

",2,
"Dari awal udh gak yakin mau beli sih sebenrnya karena takut dia white cast gtu kan. Tapi nyoba make punya temen bagus juga gak ngasih white cast dan cepet nyerep kann. Akhirnya beli tuh,murah sih aku beli cuma 24ribu. Pas awal2 dipake ya biasa aja gak ada efek aneh2. Tapi makin lama dipake dia malah nimbulin jerawat gitu 1/2 biji :( trs kayak jadi perih gitu di daerah mata. Padahal enak dia gak bikin demek dan kusam malah sebaliknya bikin cerah glowing gitu. Kalo yg cocok mungkin bagus sih

",3,
"Aku awalnya pakai sunscreen wardah, namun aku tertarik coba emina karena masi satu perusaaan kan sama wardah, terus packagingnya lucu hehe. tapi sewaktu di pake it doesnt work on me, muka jadi oily abis dan juga terlihat sangat kusam. Untuk teksturnya persis seperti wardah namun ada bau lemon or orange nya dikit. packaging just nice.",2,
"Gak cocok sama sunscreen ini. Kulitku emang cepet nangkep bereaksi sama produk yg gak cocok. Muncul jerawat pastinya. Emina ini bagus menurutku, teksturnya enak diratain. Di wajah seharian pake ini juga enak. Gak nimbulin whitehead. Tapi malam/besoknya muncul jerawat gede 2-3 biji. Padahal murce isinya juga banyak :(",1,
"beli ini karna lagi-lagi sunscreen yg biasa aku pakai lagi kosong, jadi yaa coba2 pake ini, lumayan sih, teksturenya tingan, mudah nyerap, dan terpenting ini murah tapi isinya lumayan bnayak, ini bikin muka aku yg oily ini jado mate, repurchase? gak duli kayanya, karna ini cuma sunscreen sementara aja, jadi bakal kembali ke sunscreen yg biasa aku pakai",4,
"sunscreen pertama aku! waktu dipake gak nimbulin efek yang negatif sih di aku. baunya kayak jeruk gitu, warnanya putih agak kekuningan tapi kalo udh di apply dimuka dia nyerep kekulit. sama bisa jadi moisturizer muka kalo pas mau renang wkwk. bakal beli lagi karna harganya aman dikantong pelajar ♡",4,
"suka siy suka soalnya murce bgttt tp gatau knpa kurang sukanya ky berat gtu d muka aga greasy ,tp gapapalah sekali2 pacaging nya jg tube gtu kl udh skali pencet lgsg kluar byk gtu ,tp gpapalah emina its okay",3,
dulu pakai ini cocok2 aja udah lama gak pakai. dan pakai lagi malah numbuh jerawat banyak. gk ngerti aku juga kenapa. sekarang bingung mau cari sunscreen apa yang cocok. ...............................,2,
"Nggak kehitung sih udah berapa lama aku repurchase wkwk. soalnya dia murah, gampang nyerep, nggak bikin efek aneh-aneh (dan karena murah, reapply sunscreen ga mikir gitu lho). dia memang ada ethanolnya, tapi di sisi lain ada aloe extractnya yang bikin kulit moist jadi sisi drying ethanolnya bisa keredam. entahwhy aku malah coba selingkuh ke sunscreen lain akhirnya ke dia lagi",5,
"Must have product banget buat rangkaian skincareku 💕 Teksturnya watery, ringan, dan yang paling penting buatku, nggak ninggalin whitecast. Aku biasanya selalu nunggu 5-10 menit sebelum lanjut pakai makeup. Pakai makeup pun juga hasilnya tetep oke meskipun sebelumnya pakai sunscreen ini. Dengan harga yang terjangkau dan gampang dicari di drugatore, pokoknya aku pasti akan repurchased lagi!",5,
"Nyoba in karena katanya bagus dan harganya juga murah, awal pake agak aneh gitu sih kayak panas dan berbau gitu menurut ku yang agak ganggu. tapi lama lama jadi biasa gitu. untuk harga segitu worth it sih, walaupun kalo ada budget lebih, bakalan beli yang lain hehehe

",4,
"yang paling aku suka dari sun screen Emina tuh ga bikin putih, teksturnya langsung menyerap di kulit. walaupun mungkin bakal susah cocok sama yang punya kulit mudah berminyak, karena sifatnya yang oily. minusnya Emina sun screen ini menurut aku jadi bikin makin banyak komedo. tapi overall aku suka sih",4,
"Sebenarnya aku ga beli produknya.. Aku nyoba punya temen.., setelah di coba aku ga suka bgt krn dia ada ALCOHOL dan kulit saya paling ga bisa bgt sunscreen ada alcoholnya.. Sbnrnya disitu saya tau saya g bakal cocok.. Tpi saya kekeh buat nyobain ,alhasil jdi cekat cekit dan numbuh benjollan deh.. Ada yg kasusny sama kayak saya?? Intinya saya ga rekomen produk ini utk yg kasusnya sama kayak saya,tpi klo tarok di leher kykny dont mind deh Repurchase? No",3,
"Ih sumpah ya. Aku gak sukak kali sama produk ini,kalok aku makek ini mukak ku jadi merah. Aku kira karena alergi,terus aku coba di tangan. Merah juga tanganku. Merah nya itu buat panass+gatal. Gak recomend sih menurut aku. Aku sedih :(

",1,
waktu itu habis 1 tube terus beli lagi tube kedua tp ga abis sampe skrg aku angguri dan kadang2 pake ke leher aja. Dia kek too much alcohol sampe mata ku perih 😅 dan bikin oily banget buat mukaku yg oily pdhal udah diset sama loose powder. kenapa dulu repurchase krn dulu belum terlalu luwes pengetahuan skincareku taunya itu aja:(,2,
"baunya enak, yummy, udh 2x repurchase tp stelah itu ga lagi, utk sunscreen lbh suka erha. ini setelah dipake, muka ku jd brasa oily bangett, akhirnya aku pake ditangan aja 😅 hrga terjangkau, nyarinys jg gampang, byk yg jual…",4,
"Lupa ini tube ke berapa. Teksturnya gel, ringan, dan rasanya lembap. Nggak bikin mata pedih atau wajahku jadi kelihatan kusam. Walau wangi banget.. tapi enak di kulit jadi aku bakal beli lagi nanti 🙈",4,
"sunscreen kecintaan aku banget sih ini, teksturenya yang ringan dan pas dipakek mukaku berasa oily gitu jadi ngk bikin kulit ku yang kering jadi tambah kering. pertama kali ciba dan sesuka itu akhirnya keterusan sampe sekarang",5,
ISSA GOODD PRODUCT🥰 walaupun kulit aku oilynya kebangetan dan make ini gampang berminyak tapi teksturnya bener2 ringan bgt dimuka watery gitu gak thick yg bikin males make. Nggak ninggalin bekas white cast ngeganggu yg keliatan kayak abu2 dimuka kalo abis pake sunblock. Wanginya juga nggak yang alkohol bgt malah lumayan seger untuk ukuran sunscreen. Ditimpa pake makeup apapun juga tetep okee,4,
"sebenerrnya sukaa banget sama teksturnya, dia kaya watery dan ringan gitu trus agak agak dingin dipakenya , ga gerah di wajah dan gaada white cast langsung nyerep ke muka, buut di aku dia clogged pores dann bikin komedo ku super banyak",3,
"Awalnya nyoba punya sepupu, trs suka karena ga ksh efek putih2 gitu (anoying) + harganya itu under 30k. Pas beli sendiri ternyata lgsg ketagihan bgt hahaha gatau abis brp tube. Selalu stock kl lagi musim panas 😍",5,
"Sunscreen teraman di kulit wajahku ringan banget dan wanginya soft. Cukup ngefek dan aman2 saja walau pake makeup berat maupun natural, untuk aktifitas yg lebih banyak indor sunscreen ini cukup sih, udah abis 4-5botol. Luv ♥",5,
